instance,sharpsat_tw_const1e3,sharpsat_tw_const1e7,sharpsat_tw_form1,sharpsat_tw_form2,sharpsat_tw_form2_noact,sharpsat_tw_form2_nofreq,sharpsat_tw_form2_noact_nofreq
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_over.cnf,TO,901.27,901.0,901.24,901.3599999999999,901.1899999999999,901.3100000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_under.cnf,TO,901.28,901.22,901.1800000000001,901.49,901.4000000000001,901.3599999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_over.cnf,TO,905.52,905.46,905.41,905.74,905.59,906.09
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_under.cnf,TO,905.5999999999999,905.72,905.63,905.7900000000001,906.02,906.5200000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_neg_over.cnf,TO,901.6800000000001,901.75,901.66,901.8299999999999,902.12,901.66
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_neg_under.cnf,TO,901.77,901.8,901.84,901.78,902.03,901.9000000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_over.cnf,TO,906.72,906.77,906.73,906.63,907.1,907.7
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_under.cnf,TO,906.79,906.73,906.98,906.4499999999999,907.4,907.5699999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_over.cnf,TO,902.8100000000001,902.71,902.67,902.49,903.0799999999999,902.87
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_under.cnf,TO,902.51,902.5500000000001,902.49,902.3100000000001,902.64,902.4
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_over.cnf,TO,908.4,908.47,908.5,908.32,909.3199999999999,909.87
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_under.cnf,TO,908.6800000000001,908.4300000000001,908.46,908.0699999999999,908.24,909.42
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_over.cnf,TO,903.5600000000001,903.59,903.59,903.6,903.98,903.41
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_under.cnf,TO,903.27,903.3299999999999,903.29,903.25,903.38,902.92
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_over.cnf,TO,910.12,910.05,910.13,909.75,910.9499999999999,910.95
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_under.cnf,TO,910.02,910.1999999999999,910.27,909.53,910.56,911.0999999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_neg_over.cnf,TO,907.5,907.56,907.49,906.52,911.5300000000001,910.38
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_neg_under.cnf,TO,904.56,904.69,904.52,904.71,904.73,903.7900000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_over.cnf,TO,914.4200000000001,913.71,913.6800000000001,912.46,917.99,918.1
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_under.cnf,TO,912.22,912.27,912.4,911.8199999999999,912.25,913.3199999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_neg_over.cnf,TO,910.3100000000001,910.22,910.3,908.24,912.41,911.51
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_neg_under.cnf,TO,908.3100000000001,908.38,908.38,907.58,909.4100000000001,908.0600000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_over.cnf,TO,916.21,916.0500000000001,916.72,915.28,918.3599999999999,918.53
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_under.cnf,TO,916.38,944.44,916.0899999999999,915.37,917.6600000000001,917.82
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_neg_over.cnf,TO,914.75,914.6400000000001,914.82,912.5999999999999,918.49,913.51
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_neg_under.cnf,TO,917.79,917.2199999999999,917.16,915.57,921.3,918.2800000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_over.cnf,TO,924.47,924.11,924.23,921.0500000000001,930.3000000000001,925.87
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_under.cnf,TO,922.9200000000001,923.0,923.5,921.74,923.8499999999999,924.07
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_neg_over.cnf,TO,920.58,920.57,920.45,918.34,919.34,922.09
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_neg_under.cnf,TO,916.57,916.51,916.53,914.29,919.23,917.2199999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_over.cnf,TO,929.26,928.98,929.31,926.76,928.73,933.2800000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_under.cnf,TO,923.5200000000001,923.25,923.3499999999999,923.32,926.21,923.4799999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_neg_over.cnf,TO,930.87,930.78,930.85,928.9300000000001,929.8199999999999,937.6899999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_neg_under.cnf,TO,930.32,930.1600000000001,930.26,929.23,933.75,923.25
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_over.cnf,TO,940.3499999999999,941.53,940.22,937.27,940.9499999999999,948.27
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_under.cnf,TO,939.9499999999999,939.88,939.45,938.79,936.46,931.01
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_neg_over.cnf,TO,949.43,949.24,949.96,944.03,941.55,926.84
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_neg_under.cnf,TO,957.85,958.34,959.1800000000001,948.55,954.37,959.2
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_over.cnf,TO,960.92,960.49,960.5699999999999,953.34,954.77,941.8499999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_under.cnf,TO,968.9200000000001,968.5799999999999,968.88,958.4200000000001,971.93,982.9499999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_neg_over.cnf,TO,1002.75,1001.43,1001.9200000000001,982.0,1007.01,934.4
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_neg_under.cnf,TO,958.22,958.25,959.15,950.84,945.88,945.41
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_over.cnf,TO,1147.21,989.99,989.5200000000001,977.39,971.4499999999999,961.78
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_under.cnf,TO,972.4699999999999,970.66,970.51,960.37,962.11,962.4899999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_neg_over.cnf,899.91,900.0400000000001,900.04,900.0,900.67,900.04,900.0500000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_neg_under.cnf,899.82,899.9799999999999,899.92,900.04,899.94,899.9799999999999,900.0500000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_over.cnf,901.35,901.5,901.2900000000001,901.3,901.1500000000001,901.67,901.7099999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_under.cnf,900.24,900.14,900.14,900.2,900.2,900.0899999999999,900.23
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_neg_over.cnf,900.22,900.23,900.1999999999999,900.15,900.18,900.71,900.16
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_neg_under.cnf,900.2,900.14,900.11,900.13,900.18,900.17,900.1899999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_over.cnf,901.7299999999999,901.77,901.63,901.68,901.63,901.8699999999999,902.13
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_under.cnf,902.5200000000001,902.45,902.2700000000001,902.39,901.76,902.4499999999999,902.47
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_neg_over.cnf,900.38,900.2,900.23,900.3299999999999,900.38,900.26,900.33
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_neg_under.cnf,900.36,900.18,900.32,900.2900000000001,900.4000000000001,900.2399999999999,900.3100000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_over.cnf,902.76,902.1800000000001,902.1700000000001,901.9399999999999,902.2600000000001,902.3900000000001,902.4399999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_under.cnf,903.15,902.49,902.3199999999999,902.48,902.37,902.4699999999999,907.23
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_neg_over.cnf,900.5400000000001,900.3199999999999,900.38,900.3499999999999,900.39,900.4100000000001,900.38
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_neg_under.cnf,900.65,900.49,900.4,900.4699999999999,900.5,900.39,900.4
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_over.cnf,903.39,902.87,902.93,902.87,902.6400000000001,903.06,903.27
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_under.cnf,903.62,903.27,903.36,903.23,902.9,903.38,904.29
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_over.cnf,900.8299999999999,900.67,900.65,900.57,900.68,900.5899999999999,901.49
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.cnf,901.07,900.66,900.7700000000001,900.61,900.77,900.59,900.68
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_over.cnf,904.98,903.91,903.96,903.88,903.29,904.3299999999999,904.35
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_under.cnf,905.5699999999999,903.75,903.75,903.6400000000001,903.53,904.06,905.15
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_neg_over.cnf,960.4699999999999,900.62,900.8100000000001,900.9300000000001,900.92,900.62,900.65
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_neg_under.cnf,903.6800000000001,900.9200000000001,900.67,900.91,900.9699999999999,900.94,900.88
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_over.cnf,TO,904.33,904.34,904.42,904.3100000000001,905.5600000000001,905.62
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_under.cnf,977.22,904.72,904.69,904.6899999999999,904.3,906.14,905.46
circuit/2bitmax_6.cnf,900.01,900.02,900.0600000000001,900.11,900.08,900.16,900.1800000000001
circuit/3bitadd_32.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/alu2_gr_rcs_w8.shuffled.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/bit/2bitadd_11.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/bit/2bitadd_12.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/bit/2bitcomp_5.cnf,899.61,899.68,899.66,899.77,899.8100000000001,899.5699999999999,899.86
circuit/bit/2bitmax_6.cnf,900.13,900.1600000000001,900.0699999999999,900.1300000000001,899.99,900.1800000000001,900.01
circuit/bit/3bitadd_31.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/bit/3bitadd_32.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/c880_gr_rcs_w7.shuffled.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas85/c1355.isc.cnf,1171.23,1153.98,1159.76,1158.4,1101.7,1188.78,1045.84
circuit/iscas/iscas85/c1908.isc.cnf,1097.45,1051.29,1054.27,1066.01,1080.0700000000002,1060.3700000000001,997.5
circuit/iscas/iscas85/c2670.isc.cnf,2751.0099999999998,2679.52,2767.04,2695.43,2634.25,5346.5,4781.94
circuit/iscas/iscas85/c432.isc.cnf,899.61,899.65,899.64,899.66,899.65,899.73,900.0300000000001
circuit/iscas/iscas85/c499.isc.cnf,917.82,908.8199999999999,908.59,908.52,908.5500000000001,906.7199999999999,904.56
circuit/iscas/iscas85/c7552.isc.cnf,2254.65,2125.46,2134.0,2126.9700000000003,2832.14,3003.3199999999997,2755.9100000000003
circuit/iscas/iscas85/c880.isc.cnf,922.25,921.7,922.2099999999999,922.44,921.88,955.42,952.9300000000001
circuit/iscas/iscas89/s1196.bench.cnf,896.67,896.6,896.69,896.7,896.71,896.6600000000001,896.69
circuit/iscas/iscas89/s1238.bench.cnf,895.86,896.64,896.45,896.62,896.57,896.6,896.6500000000001
circuit/iscas/iscas89/s1423.bench.cnf,900.07,900.12,900.03,900.14,899.9599999999999,900.29,900.22
circuit/iscas/iscas89/s1488.bench.cnf,899.71,899.64,899.66,899.52,899.71,899.77,900.0799999999999
circuit/iscas/iscas89/s1494.bench.cnf,899.71,899.58,899.71,899.74,899.8,899.85,899.83
circuit/iscas/iscas89/s400.bench.cnf,899.59,899.57,899.6999999999999,899.7,899.71,899.61,899.72
circuit/iscas/iscas89/s420.1.bench.cnf,900.04,899.6300000000001,899.6099999999999,899.63,899.6899999999999,899.55,899.63
circuit/iscas/iscas89/s444.bench.cnf,882.02,881.9000000000001,881.92,881.9499999999999,881.98,882.0300000000001,882.06
circuit/iscas/iscas89/s510.bench.cnf,899.51,899.6899999999999,899.61,899.77,899.66,899.62,899.6500000000001
circuit/iscas/iscas89/s526.bench.cnf,899.6800000000001,899.62,899.59,899.65,899.7,899.57,899.7
circuit/iscas/iscas89/s526n.bench.cnf,899.67,899.72,899.5699999999999,899.72,899.63,899.65,899.62
circuit/iscas/iscas89/s641.bench.cnf,899.7,899.72,899.74,899.68,899.77,899.68,899.77
circuit/iscas/iscas89/s713.bench.cnf,899.72,899.7700000000001,899.68,899.71,899.7099999999999,899.69,899.76
circuit/iscas/iscas89/s820.bench.cnf,899.62,899.65,899.58,899.64,899.62,899.6700000000001,899.9
circuit/iscas/iscas89/s832.bench.cnf,899.62,899.65,899.5699999999999,899.64,899.48,899.67,899.86
circuit/iscas/iscas89/s838.1.bench.cnf,899.59,899.75,899.6999999999999,899.67,899.73,899.6899999999999,899.67
circuit/iscas/iscas89/s953.bench.cnf,899.68,899.67,899.64,899.7,899.74,899.75,899.8
circuit/iscas/iscas89-xor/V15/s1196a_15_7.cnf,897.71,897.65,897.72,897.65,897.77,897.8000000000001,898.4699999999999
circuit/iscas/iscas89-xor/V15/s1238a_15_7.cnf,897.83,897.99,897.98,898.62,898.0400000000001,897.9,897.9499999999999
circuit/iscas/iscas89-xor/V15/s13207a_15_7.cnf,968.12,966.33,966.74,967.48,965.28,974.51,972.48
circuit/iscas/iscas89-xor/V15/s1423a_15_7.cnf,904.4300000000001,905.83,904.81,904.87,905.14,919.21,917.85
circuit/iscas/iscas89-xor/V15/s1488_15_7.cnf,899.77,899.67,899.7,899.77,899.75,899.76,899.73
circuit/iscas/iscas89-xor/V15/s15850a_15_7.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s27_15_7.cnf,898.9200000000001,898.99,898.98,899.1800000000001,899.0,899.1,899.0899999999999
circuit/iscas/iscas89-xor/V15/s298_15_7.cnf,899.8,899.8100000000001,899.5999999999999,899.77,899.75,899.76,899.69
circuit/iscas/iscas89-xor/V15/s344_15_7.cnf,899.5699999999999,899.66,899.65,899.63,899.6,899.5500000000001,899.62
circuit/iscas/iscas89-xor/V15/s349_15_7.cnf,899.61,899.6,899.6700000000001,899.64,899.6899999999999,899.6500000000001,899.71
circuit/iscas/iscas89-xor/V15/s35932_15_7.cnf,901.0400000000001,900.99,900.9399999999999,901.0899999999999,901.1099999999999,901.0600000000001,901.05
circuit/iscas/iscas89-xor/V15/s382_15_7.cnf,899.5500000000001,899.71,899.69,899.6800000000001,899.62,899.7299999999999,899.7099999999999
circuit/iscas/iscas89-xor/V15/s38417_15_7.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s38584_15_7.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s420_15_7.cnf,894.34,894.28,894.37,894.44,894.34,894.4200000000001,894.35
circuit/iscas/iscas89-xor/V15/s444_15_7.cnf,889.5,889.54,889.64,889.53,889.4399999999999,889.78,889.5
circuit/iscas/iscas89-xor/V15/s510_15_7.cnf,899.6600000000001,899.66,899.72,899.5699999999999,899.5899999999999,899.66,899.66
circuit/iscas/iscas89-xor/V15/s526_15_7.cnf,899.71,899.8,899.81,900.19,899.8000000000001,899.83,899.6999999999999
circuit/iscas/iscas89-xor/V15/s526a_15_7.cnf,899.78,899.8199999999999,899.82,899.81,899.9100000000001,899.85,900.1999999999999
circuit/iscas/iscas89-xor/V15/s5378a_15_7.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s641_15_7.cnf,900.0,900.04,899.8399999999999,899.91,900.0,900.48,900.43
circuit/iscas/iscas89-xor/V15/s713_15_7.cnf,900.05,899.96,900.01,900.0600000000001,899.93,899.89,900.13
circuit/iscas/iscas89-xor/V15/s820a_15_7.cnf,899.6600000000001,899.66,899.73,899.6899999999999,899.71,899.6500000000001,899.72
circuit/iscas/iscas89-xor/V15/s832a_15_7.cnf,899.62,899.8,899.61,899.71,899.7099999999999,899.75,899.96
circuit/iscas/iscas89-xor/V15/s838_15_7.cnf,896.83,896.9799999999999,896.84,896.9399999999999,897.0,896.9200000000001,897.0
circuit/iscas/iscas89-xor/V15/s9234a_15_7.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s953a_15_7.cnf,899.74,899.6800000000001,899.72,899.79,899.76,899.74,900.16
circuit/iscas/iscas89-xor/V3/s1196a_3_2.cnf,896.99,897.11,897.07,897.2,897.15,897.56,897.19
circuit/iscas/iscas89-xor/V3/s1238a_3_2.cnf,897.23,897.25,897.27,897.13,897.41,897.25,897.4
circuit/iscas/iscas89-xor/V3/s13207a_3_2.cnf,1466.6799999999998,1412.5400000000002,1410.1100000000001,1415.54,1368.3799999999999,1252.49,1216.66
circuit/iscas/iscas89-xor/V3/s1423a_3_2.cnf,899.88,899.99,899.78,900.0,899.99,901.5699999999999,901.6800000000001
circuit/iscas/iscas89-xor/V3/s1488_3_2.cnf,899.77,899.72,899.67,899.6800000000001,899.75,899.74,899.77
circuit/iscas/iscas89-xor/V3/s15850a_3_2.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s27_3_2.cnf,898.96,899.0400000000001,899.1400000000001,899.08,899.92,898.98,899.1899999999999
circuit/iscas/iscas89-xor/V3/s298_3_2.cnf,900.0400000000001,899.57,899.63,899.58,899.7,899.57,899.6
circuit/iscas/iscas89-xor/V3/s344_3_2.cnf,899.52,899.6,899.59,899.5799999999999,899.5899999999999,899.51,899.6400000000001
circuit/iscas/iscas89-xor/V3/s349_3_2.cnf,899.53,899.64,899.53,899.6099999999999,899.54,899.68,899.58
circuit/iscas/iscas89-xor/V3/s35932_3_2.cnf,901.0799999999999,901.05,900.9899999999999,901.0400000000001,900.9799999999999,900.9699999999999,900.9300000000001
circuit/iscas/iscas89-xor/V3/s382_3_2.cnf,899.6899999999999,899.73,899.58,899.6700000000001,899.62,899.64,899.6899999999999
circuit/iscas/iscas89-xor/V3/s38417_3_2.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s38584_3_2.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s420_3_2.cnf,893.1999999999999,893.23,893.17,893.18,893.24,893.25,893.2099999999999
circuit/iscas/iscas89-xor/V3/s444_3_2.cnf,886.59,886.58,886.63,886.51,886.58,886.9,886.63
circuit/iscas/iscas89-xor/V3/s510_3_2.cnf,899.6099999999999,899.68,899.71,899.6800000000001,899.5600000000001,899.51,899.71
circuit/iscas/iscas89-xor/V3/s526_3_2.cnf,899.67,899.69,899.62,899.63,899.6800000000001,899.68,899.7
circuit/iscas/iscas89-xor/V3/s526a_3_2.cnf,899.6800000000001,899.68,899.56,899.62,899.61,899.68,899.65
circuit/iscas/iscas89-xor/V3/s5378a_3_2.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s641_3_2.cnf,899.78,899.69,899.6800000000001,899.7,899.6800000000001,899.71,899.75
circuit/iscas/iscas89-xor/V3/s713_3_2.cnf,899.7399999999999,899.7099999999999,899.69,899.62,899.6700000000001,899.67,899.74
circuit/iscas/iscas89-xor/V3/s820a_3_2.cnf,899.49,899.62,899.48,899.63,899.64,899.58,899.66
circuit/iscas/iscas89-xor/V3/s832a_3_2.cnf,899.4200000000001,899.58,899.66,899.71,899.69,899.6600000000001,899.68
circuit/iscas/iscas89-xor/V3/s838_3_2.cnf,896.5699999999999,896.4200000000001,896.4100000000001,896.7099999999999,896.53,896.61,896.62
circuit/iscas/iscas89-xor/V3/s9234a_3_2.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s953a_3_2.cnf,899.6999999999999,899.74,899.76,899.69,899.73,899.73,899.78
circuit/iscas/iscas89-xor/V7/s1196a_7_4.cnf,897.3100000000001,897.3499999999999,897.26,897.27,897.26,897.28,897.3199999999999
circuit/iscas/iscas89-xor/V7/s1238a_7_4.cnf,897.4599999999999,897.3100000000001,897.48,897.54,897.4300000000001,897.41,897.37
circuit/iscas/iscas89-xor/V7/s13207a_7_4.cnf,TO,TO,TO,TO,6862.78,TO,TO
circuit/iscas/iscas89-xor/V7/s1423a_7_4.cnf,900.0799999999999,900.0,899.94,900.04,899.98,900.02,900.03
circuit/iscas/iscas89-xor/V7/s1488_7_4.cnf,899.5899999999999,899.71,899.52,899.76,899.75,899.8000000000001,900.22
circuit/iscas/iscas89-xor/V7/s15850a_7_4.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s27_7_4.cnf,898.8900000000001,898.98,899.06,899.1600000000001,899.09,899.03,899.17
circuit/iscas/iscas89-xor/V7/s298_7_4.cnf,899.5699999999999,899.56,899.7,899.63,899.64,899.59,899.54
circuit/iscas/iscas89-xor/V7/s344_7_4.cnf,900.04,899.5899999999999,899.5600000000001,899.6,899.59,899.63,899.57
circuit/iscas/iscas89-xor/V7/s349_7_4.cnf,899.58,899.63,899.5400000000001,899.64,899.67,899.56,899.6
circuit/iscas/iscas89-xor/V7/s35932_7_4.cnf,900.9,900.93,901.1099999999999,900.93,900.99,900.9699999999999,900.95
circuit/iscas/iscas89-xor/V7/s382_7_4.cnf,899.6800000000001,899.8,899.61,899.75,899.57,899.65,899.7
circuit/iscas/iscas89-xor/V7/s38417_7_4.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s38584_7_4.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s420_7_4.cnf,893.5,893.47,893.51,893.5200000000001,893.48,893.5,893.4200000000001
circuit/iscas/iscas89-xor/V7/s444_7_4.cnf,887.7,887.7800000000001,887.73,887.75,887.6700000000001,887.75,887.71
circuit/iscas/iscas89-xor/V7/s510_7_4.cnf,899.7199999999999,899.7,899.69,899.65,899.68,899.61,899.77
circuit/iscas/iscas89-xor/V7/s526_7_4.cnf,899.66,899.69,899.6899999999999,899.6999999999999,899.66,900.05,899.74
circuit/iscas/iscas89-xor/V7/s526a_7_4.cnf,899.75,899.71,899.66,899.64,899.78,899.76,899.61
circuit/iscas/iscas89-xor/V7/s5378a_7_4.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s641_7_4.cnf,899.74,899.74,899.6700000000001,899.82,899.79,899.98,899.83
circuit/iscas/iscas89-xor/V7/s713_7_4.cnf,899.73,899.81,899.88,899.86,899.77,899.8000000000001,899.8000000000001
circuit/iscas/iscas89-xor/V7/s820a_7_4.cnf,899.62,899.61,899.66,899.68,899.66,899.7199999999999,899.51
circuit/iscas/iscas89-xor/V7/s832a_7_4.cnf,899.5799999999999,899.64,899.6800000000001,899.72,899.6800000000001,899.7,899.8199999999999
circuit/iscas/iscas89-xor/V7/s838_7_4.cnf,896.6199999999999,896.6,896.5999999999999,896.63,896.74,896.6,896.69
circuit/iscas/iscas89-xor/V7/s9234a_7_4.cnf,TO,TO,TO,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s953a_7_4.cnf,899.6800000000001,899.78,899.67,899.77,899.79,899.74,899.98
circuit/iscas/iscas93/s1196.bench.cnf,896.6099999999999,896.76,896.61,896.62,896.6800000000001,896.73,896.67
circuit/iscas/iscas93/s1269.bench.cnf,917.06,916.4300000000001,916.95,916.7900000000001,916.81,923.67,922.22
circuit/iscas/iscas93/s1512.bench.cnf,899.52,899.6899999999999,899.6,899.6899999999999,899.76,899.62,899.7
circuit/iscas/iscas93/s3271.bench.cnf,921.26,918.15,918.46,918.4200000000001,917.74,918.59,917.23
circuit/iscas/iscas93/s3330.bench.cnf,901.18,901.3,901.4200000000001,901.41,901.57,903.1899999999999,902.2099999999999
circuit/iscas/iscas93/s3384.bench.cnf,885.5400000000001,885.56,885.5899999999999,885.55,885.62,885.6,885.5600000000001
circuit/iscas/iscas93/s344.bench.cnf,899.61,899.6,899.49,899.62,899.6700000000001,899.6700000000001,899.66
circuit/iscas/iscas93/s4863.bench.cnf,1567.51,1647.1499999999999,1651.85,1646.5,1859.1799999999998,1478.85,1621.8700000000001
circuit/iscas/iscas93/s499.bench.cnf,899.72,899.61,899.55,899.6,899.67,899.7,899.65
circuit/iscas/iscas93/s635.bench.cnf,899.5400000000001,899.68,899.6099999999999,899.65,899.7,899.57,899.6
circuit/iscas/iscas93/s6669.bench.cnf,1771.1499999999999,1746.04,1772.0200000000002,1734.84,1714.1200000000001,1769.6899999999998,1762.3899999999999
circuit/iscas/iscas93/s938.bench.cnf,899.62,899.65,899.44,899.6800000000001,899.71,899.6899999999999,899.64
circuit/iscas/iscas93/s967.bench.cnf,899.6899999999999,899.75,899.76,899.69,899.8,899.7700000000001,899.63
circuit/iscas/iscas93/s991.bench.cnf,899.56,899.63,899.53,899.66,899.54,899.6,899.49
circuit/iscas/iscas99/b01.bench.cnf,899.3199999999999,899.41,899.48,899.4300000000001,899.43,899.46,899.49
