instance,sharpsat_tw_5,sharpsat_tw_60,sharpsat_tw_900,sharpsat_tw_1800
bmc/pmc-symbolic-markov/benchmark/herman15.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman15.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman21.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman21.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman31.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman31.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman3.pm_20steps_6int_1fract_stable_over.cnf,5.14,60.089999999999996,899.68,1799.09
bmc/pmc-symbolic-markov/benchmark/herman3.pm_20steps_6int_1fract_stable_under.cnf,5.11,60.089999999999996,899.55,1799.3799999999999
bmc/pmc-symbolic-markov/benchmark/herman41.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman41.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/herman9.pm_20steps_6int_1fract_stable_over.cnf,94.17999999999999,149.42000000000002,988.5600000000001,1888.64
bmc/pmc-symbolic-markov/benchmark/herman9.pm_20steps_6int_1fract_stable_under.cnf,94.22,148.85,990.6800000000001,1890.2099999999998
bmc/pmc-symbolic-markov/benchmark/leader_sync3_2.pm_4steps_7int_1fract_elected_over.cnf,4.52,53.559999999999995,802.7,1604.55
bmc/pmc-symbolic-markov/benchmark/leader_sync3_2.pm_4steps_7int_1fract_elected_under.cnf,4.53,53.56,802.47,1604.73
bmc/pmc-symbolic-markov/benchmark/leader_sync3_32.pm_4steps_7int_5fract_elected_over.cnf,7.56,62.58,905.8000000000001,1801.8799999999999
bmc/pmc-symbolic-markov/benchmark/leader_sync3_32.pm_4steps_7int_5fract_elected_under.cnf,7.64,62.559999999999995,902.3100000000001,1801.8100000000002
bmc/pmc-symbolic-markov/benchmark/leader_sync3_64.pm_4steps_7int_6fract_elected_over.cnf,25.32,80.09,919.6800000000001,1819.38
bmc/pmc-symbolic-markov/benchmark/leader_sync3_64.pm_4steps_7int_6fract_elected_under.cnf,25.91,79.99,920.03,1819.33
bmc/pmc-symbolic-markov/benchmark/leader_sync3_8.pm_4steps_7int_3fract_elected_over.cnf,5.24,60.209999999999994,899.79,1799.4
bmc/pmc-symbolic-markov/benchmark/leader_sync3_8.pm_4steps_7int_3fract_elected_under.cnf,5.25,60.209999999999994,899.69,1799.44
bmc/pmc-symbolic-markov/benchmark/leader_sync4_2.pm_5steps_7int_1fract_elected_over.cnf,4.67,55.26,827.74,1655.13
bmc/pmc-symbolic-markov/benchmark/leader_sync4_2.pm_5steps_7int_1fract_elected_under.cnf,4.69,55.27,827.74,1655.43
bmc/pmc-symbolic-markov/benchmark/leader_sync4_32.pm_5steps_7int_5fract_elected_over.cnf,94.12,140.70000000000002,978.58,1878.3000000000002
bmc/pmc-symbolic-markov/benchmark/leader_sync4_32.pm_5steps_7int_5fract_elected_under.cnf,94.87,137.92,979.19,1876.6
bmc/pmc-symbolic-markov/benchmark/leader_sync4_64.pm_5steps_7int_6fract_elected_over.cnf,1475.51,1539.68,2365.35,3280.7999999999997
bmc/pmc-symbolic-markov/benchmark/leader_sync4_64.pm_5steps_7int_6fract_elected_under.cnf,1469.56,1533.45,2382.53,3262.01
bmc/pmc-symbolic-markov/benchmark/leader_sync4_8.pm_5steps_7int_3fract_elected_over.cnf,5.680000000000001,60.58,900.2199999999999,1799.71
bmc/pmc-symbolic-markov/benchmark/leader_sync4_8.pm_5steps_7int_3fract_elected_under.cnf,5.7,60.6,900.26,1799.81
bmc/pmc-symbolic-markov/benchmark/leader_sync6_2.pm_7steps_7int_1fract_elected_over.cnf,4.95,56.96,852.41,1704.65
bmc/pmc-symbolic-markov/benchmark/leader_sync6_2.pm_7steps_7int_1fract_elected_under.cnf,4.87,56.949999999999996,852.38,1704.53
bmc/pmc-symbolic-markov/benchmark/leader_sync6_32.pm_7steps_7int_5fract_elected_over.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/leader_sync6_32.pm_7steps_7int_5fract_elected_under.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/leader_sync6_64.pm_7steps_7int_6fract_elected_over.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/leader_sync6_64.pm_7steps_7int_6fract_elected_under.cnf,TO,TO,TO,TO
bmc/pmc-symbolic-markov/benchmark/leader_sync6_8.pm_7steps_7int_3fract_elected_over.cnf,56.14,113.89999999999999,954.98,1852.43
bmc/pmc-symbolic-markov/benchmark/leader_sync6_8.pm_7steps_7int_3fract_elected_under.cnf,57.08,113.46000000000001,952.49,1854.41
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_over.cnf,6.57,61.339999999999996,901.24,1800.6799999999998
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_under.cnf,6.67,61.43,901.1800000000001,1800.89
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_over.cnf,10.88,65.63,905.41,1805.1100000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_under.cnf,10.91,65.75,905.63,1805.3899999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_neg_over.cnf,7.43,61.86,901.66,1801.48
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_neg_under.cnf,7.34,61.959999999999994,901.84,1801.3700000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_over.cnf,11.98,66.87,906.73,1806.46
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_under.cnf,12.149999999999999,66.92999999999999,906.98,1806.54
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_over.cnf,8.14,62.86,902.67,1802.4399999999998
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_under.cnf,7.84,62.63,902.49,1802.03
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_over.cnf,13.72,68.56,908.5,1808.2
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_under.cnf,13.8,68.60000000000001,908.46,1808.26
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_over.cnf,8.89,63.72,903.59,1803.23
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_under.cnf,8.58,63.370000000000005,903.29,1802.88
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_over.cnf,15.78,70.34,910.13,1809.6799999999998
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_under.cnf,15.5,70.35000000000001,910.27,1810.2299999999998
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_neg_over.cnf,13.21,67.73,907.49,1807.36
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_neg_under.cnf,9.91,64.78,904.52,1804.16
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_over.cnf,19.0,97.7,913.6800000000001,1813.26
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_under.cnf,17.990000000000002,72.46,912.4,1811.97
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_neg_over.cnf,15.540000000000001,70.37,910.3,1810.02
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_neg_under.cnf,13.66,68.45,908.38,1808.04
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_over.cnf,21.93,76.19999999999999,916.72,1816.3700000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_under.cnf,21.47,76.39,916.0899999999999,1815.99
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_neg_over.cnf,19.99,74.86,914.82,1815.02
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_neg_under.cnf,22.82,77.47,917.16,1817.18
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_over.cnf,29.53,84.6,924.23,1823.99
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_under.cnf,67.60000000000001,82.91,923.5,1822.58
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_neg_over.cnf,25.62,80.44000000000001,920.45,1819.96
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_neg_under.cnf,21.849999999999998,76.80000000000001,916.53,1816.66
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_over.cnf,34.6,90.28,929.31,1829.68
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_under.cnf,28.95,83.39999999999999,923.3499999999999,1823.22
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_neg_over.cnf,36.21,91.11,930.85,1830.6299999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_neg_under.cnf,35.77,90.26,930.26,1829.88
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_over.cnf,45.52,100.91000000000001,940.22,1839.75
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_under.cnf,46.38,100.12,939.45,1839.22
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_neg_over.cnf,54.690000000000005,109.56,949.96,1849.28
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_neg_under.cnf,63.69,117.67999999999999,959.1800000000001,1857.62
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_over.cnf,66.08999999999999,121.19999999999999,960.5699999999999,1859.51
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_under.cnf,73.86,129.01999999999998,968.88,1868.3899999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_neg_over.cnf,108.03,162.63,1001.9200000000001,1903.54
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_neg_under.cnf,64.02,119.22,959.15,1858.18
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_over.cnf,94.1,149.83,989.5200000000001,1889.31
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_under.cnf,75.38,130.59,970.51,1869.98
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_neg_over.cnf,5.45,60.41,900.0,1799.4499999999998
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_neg_under.cnf,5.36,60.36,900.04,1799.48
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_over.cnf,7.0,61.62,901.3,1800.8999999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_under.cnf,5.57,60.84,900.2,1799.83
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_neg_over.cnf,5.5600000000000005,60.53,900.15,1799.86
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_neg_under.cnf,5.760000000000001,60.46,900.13,1799.6000000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_over.cnf,7.25,61.900000000000006,901.68,1801.3899999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_under.cnf,7.7700000000000005,62.7,902.39,1802.06
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_neg_over.cnf,5.609999999999999,60.56,900.3299999999999,1799.82
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_neg_under.cnf,5.62,60.56,900.2900000000001,1799.97
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_over.cnf,7.609999999999999,62.339999999999996,901.9399999999999,1801.6799999999998
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_under.cnf,7.81,62.73,902.48,1801.86
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_neg_over.cnf,5.74,60.660000000000004,900.3499999999999,1800.01
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_neg_under.cnf,5.8,60.71,900.4699999999999,1800.2099999999998
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_over.cnf,8.42,63.13,902.87,1802.71
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_under.cnf,8.39,63.43,903.23,1802.7600000000002
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_over.cnf,5.9399999999999995,60.9,900.57,1800.19
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.cnf,6.010000000000001,60.879999999999995,900.61,1800.22
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_over.cnf,9.15,64.0,903.88,1803.65
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_under.cnf,9.110000000000001,64.17,903.6400000000001,1803.3
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_neg_over.cnf,6.1499999999999995,61.199999999999996,900.9300000000001,1800.42
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_neg_under.cnf,6.28,61.1,900.91,1800.44
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_over.cnf,9.9,64.53999999999999,904.42,1804.02
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_under.cnf,10.26,65.16,904.6899999999999,1804.3300000000002
circuit/2bitmax_6.cnf,5.37,60.449999999999996,900.11,1799.72
circuit/3bitadd_32.cnf,RTE,TO,TO,TO
circuit/alu2_gr_rcs_w8.shuffled.cnf,RTE,TO,TO,TO
circuit/bit/2bitadd_11.cnf,TO,TO,TO,TO
circuit/bit/2bitadd_12.cnf,TO,TO,TO,TO
circuit/bit/2bitcomp_5.cnf,5.069999999999999,60.06,899.77,1799.19
circuit/bit/2bitmax_6.cnf,5.37,60.45,900.1300000000001,1799.81
circuit/bit/3bitadd_31.cnf,RTE,TO,TO,TO
circuit/bit/3bitadd_32.cnf,RTE,TO,TO,TO
circuit/c880_gr_rcs_w7.shuffled.cnf,RTE,TO,TO,TO
circuit/iscas/iscas85/c1355.isc.cnf,265.37,312.74,1158.4,2058.94
circuit/iscas/iscas85/c1908.isc.cnf,284.53000000000003,227.85,1066.01,1966.1399999999999
circuit/iscas/iscas85/c2670.isc.cnf,1793.6699999999998,1853.24,2695.43,3580.2599999999998
circuit/iscas/iscas85/c432.isc.cnf,5.05,60.029999999999994,899.66,1799.3
circuit/iscas/iscas85/c499.isc.cnf,13.84,69.38,908.52,1808.1299999999999
circuit/iscas/iscas85/c7552.isc.cnf,1237.31,1264.8300000000002,2126.9700000000003,3017.07
circuit/iscas/iscas85/c880.isc.cnf,26.86,82.4,922.44,1821.45
circuit/iscas/iscas89/s1196.bench.cnf,5.19,60.01,896.7,1792.93
circuit/iscas/iscas89/s1238.bench.cnf,5.21,60.06,896.62,1792.69
circuit/iscas/iscas89/s1423.bench.cnf,5.35,60.5,900.14,1799.5900000000001
circuit/iscas/iscas89/s1488.bench.cnf,5.069999999999999,60.07,899.52,1799.4
circuit/iscas/iscas89/s1494.bench.cnf,5.07,60.07,899.74,1799.25
circuit/iscas/iscas89/s400.bench.cnf,4.68,60.17,899.7,1799.25
circuit/iscas/iscas89/s420.1.bench.cnf,5.04,60.02,899.63,1799.19
circuit/iscas/iscas89/s444.bench.cnf,4.65,58.93,881.9499999999999,1763.93
circuit/iscas/iscas89/s510.bench.cnf,5.05,60.02,899.77,1799.31
circuit/iscas/iscas89/s526.bench.cnf,5.06,60.04,899.65,1799.2299999999998
circuit/iscas/iscas89/s526n.bench.cnf,5.05,60.03,899.72,1799.4
circuit/iscas/iscas89/s641.bench.cnf,5.02,60.13999999999999,899.68,1799.1599999999999
circuit/iscas/iscas89/s713.bench.cnf,5.04,60.15,899.71,1799.2900000000002
circuit/iscas/iscas89/s820.bench.cnf,5.06,60.050000000000004,899.64,1799.13
circuit/iscas/iscas89/s832.bench.cnf,5.06,60.04,899.64,1799.3
circuit/iscas/iscas89/s838.1.bench.cnf,5.0600000000000005,60.04,899.67,1799.16
circuit/iscas/iscas89/s953.bench.cnf,5.09,60.08,899.7,1799.17
circuit/iscas/iscas89-xor/V15/s1196a_15_7.cnf,5.3,60.22,897.65,1794.72
circuit/iscas/iscas89-xor/V15/s1238a_15_7.cnf,5.49,60.5,898.62,1795.19
circuit/iscas/iscas89-xor/V15/s13207a_15_7.cnf,77.61,125.88,967.48,1866.95
circuit/iscas/iscas89-xor/V15/s1423a_15_7.cnf,10.36,65.3,904.87,1804.46
circuit/iscas/iscas89-xor/V15/s1488_15_7.cnf,5.08,60.059999999999995,899.77,1799.23
circuit/iscas/iscas89-xor/V15/s15850a_15_7.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s27_15_7.cnf,5.03,59.97,899.1800000000001,1797.6699999999998
circuit/iscas/iscas89-xor/V15/s298_15_7.cnf,5.13,60.13,899.77,1799.24
circuit/iscas/iscas89-xor/V15/s344_15_7.cnf,5.05,60.07,899.63,1799.17
circuit/iscas/iscas89-xor/V15/s349_15_7.cnf,5.06,60.04,899.64,1799.28
circuit/iscas/iscas89-xor/V15/s35932_15_7.cnf,6.54,61.37,901.0899999999999,1800.7
circuit/iscas/iscas89-xor/V15/s382_15_7.cnf,4.75,60.15,899.6800000000001,1799.23
circuit/iscas/iscas89-xor/V15/s38417_15_7.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s38584_15_7.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s420_15_7.cnf,5.03,59.69,894.44,1788.7199999999998
circuit/iscas/iscas89-xor/V15/s444_15_7.cnf,4.819999999999999,59.44,889.53,1779.11
circuit/iscas/iscas89-xor/V15/s510_15_7.cnf,4.9,60.08,899.5699999999999,1799.3899999999999
circuit/iscas/iscas89-xor/V15/s526_15_7.cnf,5.17,60.150000000000006,900.19,1799.41
circuit/iscas/iscas89-xor/V15/s526a_15_7.cnf,5.17,60.36,899.81,1799.39
circuit/iscas/iscas89-xor/V15/s5378a_15_7.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s641_15_7.cnf,5.25,60.54,899.91,1799.4
circuit/iscas/iscas89-xor/V15/s713_15_7.cnf,5.31,60.39,900.0600000000001,1799.3799999999999
circuit/iscas/iscas89-xor/V15/s820a_15_7.cnf,5.06,60.050000000000004,899.6899999999999,1799.25
circuit/iscas/iscas89-xor/V15/s832a_15_7.cnf,5.08,60.059999999999995,899.71,1799.14
circuit/iscas/iscas89-xor/V15/s838_15_7.cnf,5.069999999999999,59.89,896.9399999999999,1793.8400000000001
circuit/iscas/iscas89-xor/V15/s9234a_15_7.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V15/s953a_15_7.cnf,5.12,60.1,899.79,1799.38
circuit/iscas/iscas89-xor/V3/s1196a_3_2.cnf,5.17,60.05,897.2,1794.0500000000002
circuit/iscas/iscas89-xor/V3/s1238a_3_2.cnf,5.28,60.17,897.13,1794.4
circuit/iscas/iscas89-xor/V3/s13207a_3_2.cnf,484.73,579.02,1415.54,2293.87
circuit/iscas/iscas89-xor/V3/s1423a_3_2.cnf,5.33,60.4,900.0,1799.52
circuit/iscas/iscas89-xor/V3/s1488_3_2.cnf,5.09,60.07,899.6800000000001,1799.3999999999999
circuit/iscas/iscas89-xor/V3/s15850a_3_2.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s27_3_2.cnf,5.039999999999999,60.0,899.08,1797.74
circuit/iscas/iscas89-xor/V3/s298_3_2.cnf,5.04,60.02,899.58,1799.21
circuit/iscas/iscas89-xor/V3/s344_3_2.cnf,5.04,60.019999999999996,899.5799999999999,1799.08
circuit/iscas/iscas89-xor/V3/s349_3_2.cnf,5.05,60.02,899.6099999999999,1799.22
circuit/iscas/iscas89-xor/V3/s35932_3_2.cnf,6.31,61.31999999999999,901.0400000000001,1800.71
circuit/iscas/iscas89-xor/V3/s382_3_2.cnf,4.65,60.15,899.6700000000001,1799.05
circuit/iscas/iscas89-xor/V3/s38417_3_2.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s38584_3_2.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s420_3_2.cnf,5.0200000000000005,59.6,893.18,1786.03
circuit/iscas/iscas89-xor/V3/s444_3_2.cnf,4.75,59.24,886.51,1773.07
circuit/iscas/iscas89-xor/V3/s510_3_2.cnf,4.87,60.07,899.6800000000001,1799.1100000000001
circuit/iscas/iscas89-xor/V3/s526_3_2.cnf,5.06,60.04,899.63,1799.1299999999999
circuit/iscas/iscas89-xor/V3/s526a_3_2.cnf,5.06,60.06,899.62,1799.26
circuit/iscas/iscas89-xor/V3/s5378a_3_2.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s641_3_2.cnf,5.03,60.12,899.7,1799.27
circuit/iscas/iscas89-xor/V3/s713_3_2.cnf,5.07,60.260000000000005,899.62,1799.24
circuit/iscas/iscas89-xor/V3/s820a_3_2.cnf,5.05,60.03,899.63,1799.1399999999999
circuit/iscas/iscas89-xor/V3/s832a_3_2.cnf,5.06,60.03,899.71,1799.3
circuit/iscas/iscas89-xor/V3/s838_3_2.cnf,5.050000000000001,59.839999999999996,896.7099999999999,1792.94
circuit/iscas/iscas89-xor/V3/s9234a_3_2.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V3/s953a_3_2.cnf,5.09,60.099999999999994,899.69,1799.53
circuit/iscas/iscas89-xor/V7/s1196a_7_4.cnf,5.17,60.07,897.27,1794.3300000000002
circuit/iscas/iscas89-xor/V7/s1238a_7_4.cnf,5.3,60.21,897.54,1794.3700000000001
circuit/iscas/iscas89-xor/V7/s13207a_7_4.cnf,492.73,6328.42,TO,TO
circuit/iscas/iscas89-xor/V7/s1423a_7_4.cnf,5.2700000000000005,60.43,900.04,1799.6399999999999
circuit/iscas/iscas89-xor/V7/s1488_7_4.cnf,5.1,60.09,899.76,1799.32
circuit/iscas/iscas89-xor/V7/s15850a_7_4.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s27_7_4.cnf,5.04,59.99,899.1600000000001,1797.84
circuit/iscas/iscas89-xor/V7/s298_7_4.cnf,5.04,60.019999999999996,899.63,1799.17
circuit/iscas/iscas89-xor/V7/s344_7_4.cnf,5.04,60.02,899.6,1798.91
circuit/iscas/iscas89-xor/V7/s349_7_4.cnf,5.04,60.019999999999996,899.64,1799.08
circuit/iscas/iscas89-xor/V7/s35932_7_4.cnf,6.380000000000001,61.32,900.93,1800.67
circuit/iscas/iscas89-xor/V7/s382_7_4.cnf,4.67,60.15,899.75,1799.3799999999999
circuit/iscas/iscas89-xor/V7/s38417_7_4.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s38584_7_4.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s420_7_4.cnf,5.010000000000001,59.63,893.5200000000001,1787.0
circuit/iscas/iscas89-xor/V7/s444_7_4.cnf,4.779999999999999,59.31,887.75,1775.26
circuit/iscas/iscas89-xor/V7/s510_7_4.cnf,4.89,60.08,899.65,1799.1799999999998
circuit/iscas/iscas89-xor/V7/s526_7_4.cnf,5.069999999999999,60.059999999999995,899.6999999999999,1799.25
circuit/iscas/iscas89-xor/V7/s526a_7_4.cnf,5.069999999999999,60.06,899.64,1799.3999999999999
circuit/iscas/iscas89-xor/V7/s5378a_7_4.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s641_7_4.cnf,5.109999999999999,60.24,899.82,1799.49
circuit/iscas/iscas89-xor/V7/s713_7_4.cnf,5.09,60.23,899.86,1800.02
circuit/iscas/iscas89-xor/V7/s820a_7_4.cnf,5.06,60.050000000000004,899.68,1799.21
circuit/iscas/iscas89-xor/V7/s832a_7_4.cnf,5.0600000000000005,60.03,899.72,1799.15
circuit/iscas/iscas89-xor/V7/s838_7_4.cnf,5.05,59.86,896.63,1793.11
circuit/iscas/iscas89-xor/V7/s9234a_7_4.cnf,TO,TO,TO,TO
circuit/iscas/iscas89-xor/V7/s953a_7_4.cnf,5.1,60.11,899.77,1799.3700000000001
circuit/iscas/iscas93/s1196.bench.cnf,5.2,60.019999999999996,896.62,1793.05
circuit/iscas/iscas93/s1269.bench.cnf,21.63,76.71,916.7900000000001,1816.1000000000001
circuit/iscas/iscas93/s1512.bench.cnf,5.07,60.07,899.6899999999999,1799.1599999999999
circuit/iscas/iscas93/s3271.bench.cnf,24.950000000000003,79.41,918.4200000000001,1816.77
circuit/iscas/iscas93/s3330.bench.cnf,6.18,61.61,901.41,1800.93
circuit/iscas/iscas93/s3384.bench.cnf,5.15,59.12,885.55,1770.8600000000001
circuit/iscas/iscas93/s344.bench.cnf,5.04,60.010000000000005,899.62,1799.04
circuit/iscas/iscas93/s4863.bench.cnf,759.57,800.11,1646.5,2548.63
circuit/iscas/iscas93/s499.bench.cnf,5.04,60.059999999999995,899.6,1799.24
circuit/iscas/iscas93/s635.bench.cnf,5.05,60.03,899.65,1799.32
circuit/iscas/iscas93/s6669.bench.cnf,842.83,906.7,1734.84,2618.13
circuit/iscas/iscas93/s938.bench.cnf,5.04,60.029999999999994,899.6800000000001,1799.2900000000002
circuit/iscas/iscas93/s967.bench.cnf,5.11,60.099999999999994,899.69,1799.42
circuit/iscas/iscas93/s991.bench.cnf,5.05,60.03,899.66,1799.18
circuit/iscas/iscas99/b01.bench.cnf,5.03,60.01,899.4300000000001,1798.8600000000001
circuit/iscas/iscas99/b02.bench.cnf,5.03,60.01,899.58,1798.79
circuit/iscas/iscas99/b03.bench.cnf,5.04,60.02,899.65,1799.18
circuit/iscas/iscas99/b04.bench.cnf,598.77,643.88,1479.39,2376.69
circuit/iscas/iscas99/b05.bench.cnf,6.59,61.87,901.44,1800.9299999999998
circuit/iscas/iscas99/b06.bench.cnf,5.04,60.01,899.57,1798.8700000000001
circuit/iscas/iscas99/b07.bench.cnf,5.06,60.05,899.73,1799.17
circuit/iscas/iscas99/b08.bench.cnf,5.05,60.019999999999996,899.66,1799.3899999999999
