instance,sharpsat,sharpsat_tw,avg_hit.sharpsat,avg_hit.sharpsat_tw,hit_rate.sharpsat,hit_rate.sharpsat_tw
bmc/bmc-galileo-8.cnf,8.35,TO,76.1006,0.0,0.719828,0.0
bmc/bmc-galileo-9.cnf,9.42,TO,67.1839,0.0,0.590179,0.0
bmc/bmc-ibm-10.cnf,185.79000000000002,914.21,95.7636,118.757,0.9441245,0.803855
bmc/bmc-ibm-11.cnf,175.54000000000002,2770.92,297.049,453.036,0.644085,0.724415
bmc/bmc-ibm-12.cnf,11.92,975.4200000000001,145.655,98.9122,0.543637,0.80686
bmc/bmc-ibm-13.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/bmc-ibm-1.cnf,2.3299999999999996,902.39,24.185,18.9058,0.796531,0.5598510000000001
bmc/bmc-ibm-2.cnf,0.04,899.73,37.2536,37.0172,0.41194,0.38410600000000006
bmc/bmc-ibm-3.cnf,1.56,1204.7,5.83506,16.6631,0.552288,0.39866900000000005
bmc/bmc-ibm-4.cnf,7.37,902.9,126.916,184.826,0.844638,0.825583
bmc/bmc-ibm-5.cnf,29.69,TO,39.64,0.0,0.881633,0.0
bmc/bmc-ibm-6.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/bmc-ibm-7.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/cnt06.shuffled.cnf,0.12,899.7,14.0467,58.4694,0.533866,0.457944
bmc/cnt07.shuffled.cnf,8.71,899.98,28.5229,127.088,0.643832,0.476534
bmc/cnt08.shuffled.cnf,TO,905.4300000000001,0.0,361.155,0.0,0.552283
bmc/cnt09.shuffled.cnf,TO,948.3100000000001,0.0,816.422,0.0,0.576929
bmc/cnt10.shuffled.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/brp.pm_14steps_8int_8fract_p1_N=16_MAX=2over.cnf,0.68,900.1899999999999,17.5685,5.53039,0.836813,0.450249
bmc/pmc-symbolic-markov/benchmark/brp.pm_14steps_8int_8fract_p1_N=16_MAX=2under.cnf,0.5800000000000001,900.26,22.5385,5.88688,0.828549,0.405027
bmc/pmc-symbolic-markov/benchmark/brp.pm_14steps_8int_8fract_p1_N=64_MAX=5over.cnf,0.29,900.5500000000001,13.1647,5.69276,0.579693,0.363661
bmc/pmc-symbolic-markov/benchmark/brp.pm_14steps_8int_8fract_p1_N=64_MAX=5under.cnf,0.30000000000000004,900.17,17.9112,4.12571,0.657886,0.4826250000000001
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_8int_7fract_PCTL_TotalRuns=10_CrowdSize=40over.cnf,0.02,0.02,0,0,1.0,1.0
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_8int_7fract_PCTL_TotalRuns=10_CrowdSize=40under.cnf,0.01,0.01,0,0,1.0,1.0
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_8int_7fract_PCTL_TotalRuns=20_CrowdSize=40over.cnf,0.01,0.02,0,0,1.0,1.0
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_8int_7fract_PCTL_TotalRuns=20_CrowdSize=40under.cnf,0.02,0.02,0,0,1.0,1.0
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_9int_7fract_PCTL_TotalRuns=40_CrowdSize=128over.cnf,136.19,1206.19,205.688,190.19,0.004958000000000018,0.007823000000000024
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_9int_7fract_PCTL_TotalRuns=40_CrowdSize=128under.cnf,169.06,1255.35,224.872,224.481,0.005138000000000087,0.014759999999999995
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_9int_7fract_PCTL_TotalRuns=60_CrowdSize=128over.cnf,142.96,1341.8899999999999,167.841,187.145,0.010909999999999975,0.0022450000000000525
bmc/pmc-symbolic-markov/benchmark/crowds_big.pm_15steps_9int_7fract_PCTL_TotalRuns=60_CrowdSize=128under.cnf,142.48000000000002,1356.45,188.958,236.289,0.015441000000000038,0.0012170000000000236
bmc/pmc-symbolic-markov/benchmark/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=10_CrowdSize=20over.cnf,2.85,1202.6499999999999,39.9412,154.683,0.0611830000000001,0.35141
bmc/pmc-symbolic-markov/benchmark/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=10_CrowdSize=20under.cnf,2.58,904.62,32.927,40.2321,0.03676199999999996,0.05750500000000003
bmc/pmc-symbolic-markov/benchmark/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=3_CrowdSize=5over.cnf,1.87,902.09,36.8326,27.4677,0.05888300000000002,0.0691710000000001
bmc/pmc-symbolic-markov/benchmark/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=3_CrowdSize=5under.cnf,2.05,902.58,39.3931,37.1692,0.061473,0.06730800000000003
bmc/pmc-symbolic-markov/benchmark/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=6_CrowdSize=10over.cnf,2.56,903.5500000000001,38.0187,34.9557,0.036726000000000036,0.046346999999999916
bmc/pmc-symbolic-markov/benchmark/crowds.pm_15steps_8int_7fract_PCTL_TotalRuns=6_CrowdSize=10under.cnf,2.74,903.6800000000001,36.3721,37.3082,0.03848399999999996,0.07692300000000007
bmc/pmc-symbolic-markov/benchmark/egl.pm_100steps_6int_1fract_unfairA_N=10_L=4over.cnf,45.199999999999996,957.95,2.25,2.25,0.05902699999999994,0.05905899999999997
bmc/pmc-symbolic-markov/benchmark/egl.pm_100steps_6int_1fract_unfairA_N=10_L=4under.cnf,45.24,956.72,2.25,2.25,0.05902699999999994,0.05905899999999997
bmc/pmc-symbolic-markov/benchmark/egl.pm_100steps_6int_1fract_unfairA_N=7_L=4over.cnf,28.87,939.05,2.38532,2.16713,0.08015499999999998,0.076237
bmc/pmc-symbolic-markov/benchmark/egl.pm_100steps_6int_1fract_unfairA_N=7_L=4under.cnf,28.67,938.69,2.38532,2.16713,0.08015499999999998,0.076237
bmc/pmc-symbolic-markov/benchmark/egl.pm_31steps_6int_1fract_unfairA_N=5_L=2over.cnf,5.1899999999999995,905.8499999999999,2.5,6.15714,0.07855000000000001,0.578114
bmc/pmc-symbolic-markov/benchmark/egl.pm_31steps_6int_1fract_unfairA_N=5_L=2under.cnf,5.22,905.47,2.5,6.15714,0.07855000000000001,0.578114
bmc/pmc-symbolic-markov/benchmark/egl.pm_60steps_6int_1fract_unfairA_N=5_L=4over.cnf,12.58,917.25,2.49296,6.97842,0.09517399999999998,0.9364152
bmc/pmc-symbolic-markov/benchmark/egl.pm_60steps_6int_1fract_unfairA_N=5_L=4under.cnf,11.69,916.65,2.49296,6.97842,0.09517399999999998,0.9364152
bmc/pmc-symbolic-markov/benchmark/herman15.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman15.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman21.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman21.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman31.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman31.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman3.pm_20steps_6int_1fract_stable_over.cnf,0.27,899.68,55.6311,69.7293,0.805417,0.629572
bmc/pmc-symbolic-markov/benchmark/herman3.pm_20steps_6int_1fract_stable_under.cnf,0.27,899.55,55.6311,69.7293,0.805417,0.629572
bmc/pmc-symbolic-markov/benchmark/herman41.pm_20steps_6int_1fract_stable_over.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman41.pm_20steps_6int_1fract_stable_under.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/herman9.pm_20steps_6int_1fract_stable_over.cnf,TO,988.5600000000001,0.0,172.227,0.0,0.802173
bmc/pmc-symbolic-markov/benchmark/herman9.pm_20steps_6int_1fract_stable_under.cnf,TO,990.6800000000001,0.0,172.227,0.0,0.802173
bmc/pmc-symbolic-markov/benchmark/leader_sync3_2.pm_4steps_7int_1fract_elected_over.cnf,0.04,802.7,2,2,0.391304,0.391304
bmc/pmc-symbolic-markov/benchmark/leader_sync3_2.pm_4steps_7int_1fract_elected_under.cnf,0.04,802.47,2,2,0.391304,0.391304
bmc/pmc-symbolic-markov/benchmark/leader_sync3_32.pm_4steps_7int_5fract_elected_over.cnf,25.18,905.8000000000001,85.2691,77.5353,0.632151,0.5790679999999999
bmc/pmc-symbolic-markov/benchmark/leader_sync3_32.pm_4steps_7int_5fract_elected_under.cnf,25.47,902.3100000000001,85.2691,77.5353,0.632151,0.5790679999999999
bmc/pmc-symbolic-markov/benchmark/leader_sync3_64.pm_4steps_7int_6fract_elected_over.cnf,209.66,919.6800000000001,120.65,119.904,0.630321,0.6280190000000001
bmc/pmc-symbolic-markov/benchmark/leader_sync3_64.pm_4steps_7int_6fract_elected_under.cnf,207.77,920.03,120.65,119.904,0.630321,0.6280190000000001
bmc/pmc-symbolic-markov/benchmark/leader_sync3_8.pm_4steps_7int_3fract_elected_over.cnf,0.08,899.79,21.39,21.2505,0.535332,0.549626
bmc/pmc-symbolic-markov/benchmark/leader_sync3_8.pm_4steps_7int_3fract_elected_under.cnf,0.08,899.69,21.39,21.2505,0.535332,0.549626
bmc/pmc-symbolic-markov/benchmark/leader_sync4_2.pm_5steps_7int_1fract_elected_over.cnf,0.06,827.74,2,2,0.6349210000000001,0.616667
bmc/pmc-symbolic-markov/benchmark/leader_sync4_2.pm_5steps_7int_1fract_elected_under.cnf,0.07,827.74,2,2,0.6349210000000001,0.616667
bmc/pmc-symbolic-markov/benchmark/leader_sync4_32.pm_5steps_7int_5fract_elected_over.cnf,TO,978.58,0.0,78.1654,0.0,0.725909
bmc/pmc-symbolic-markov/benchmark/leader_sync4_32.pm_5steps_7int_5fract_elected_under.cnf,TO,979.19,0.0,78.1654,0.0,0.725909
bmc/pmc-symbolic-markov/benchmark/leader_sync4_64.pm_5steps_7int_6fract_elected_over.cnf,TO,2365.35,0.0,166.374,0.0,0.713314
bmc/pmc-symbolic-markov/benchmark/leader_sync4_64.pm_5steps_7int_6fract_elected_under.cnf,TO,2382.53,0.0,166.374,0.0,0.713314
bmc/pmc-symbolic-markov/benchmark/leader_sync4_8.pm_5steps_7int_3fract_elected_over.cnf,0.46,900.2199999999999,19.9245,19.8744,0.747246,0.7372110000000001
bmc/pmc-symbolic-markov/benchmark/leader_sync4_8.pm_5steps_7int_3fract_elected_under.cnf,0.48,900.26,19.9245,19.8744,0.747246,0.7372110000000001
bmc/pmc-symbolic-markov/benchmark/leader_sync6_2.pm_7steps_7int_1fract_elected_over.cnf,0.09000000000000001,852.41,2,2,0.777778,0.7713
bmc/pmc-symbolic-markov/benchmark/leader_sync6_2.pm_7steps_7int_1fract_elected_under.cnf,0.1,852.38,2,2,0.777778,0.7713
bmc/pmc-symbolic-markov/benchmark/leader_sync6_32.pm_7steps_7int_5fract_elected_over.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/leader_sync6_32.pm_7steps_7int_5fract_elected_under.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/leader_sync6_64.pm_7steps_7int_6fract_elected_over.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/leader_sync6_64.pm_7steps_7int_6fract_elected_under.cnf,TO,TO,0.0,0.0,0.0,0.0
bmc/pmc-symbolic-markov/benchmark/leader_sync6_8.pm_7steps_7int_3fract_elected_over.cnf,181.84,954.98,33.5767,19.7739,0.848313,0.853916
bmc/pmc-symbolic-markov/benchmark/leader_sync6_8.pm_7steps_7int_3fract_elected_under.cnf,186.03,952.49,33.5767,19.7739,0.848313,0.853916
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_over.cnf,TO,901.24,0.0,55.3461,0.0,0.40530200000000005
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_neg_under.cnf,TO,901.1800000000001,0.0,70.8932,0.0,0.40856400000000004
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_over.cnf,TO,905.41,0.0,153.933,0.0,0.691683
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_10fract_elected_under.cnf,TO,905.63,0.0,166.792,0.0,0.696113
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_neg_over.cnf,TO,901.66,0.0,56.255,0.0,0.39890900000000007
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_neg_under.cnf,TO,901.84,0.0,61.6042,0.0,0.41741799999999996
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_over.cnf,TO,906.73,0.0,173.375,0.0,0.655217
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_11fract_elected_under.cnf,TO,906.98,0.0,178.039,0.0,0.6593359999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_over.cnf,TO,902.67,0.0,53.8235,0.0,0.386436
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_neg_under.cnf,TO,902.49,0.0,51.7512,0.0,0.436408
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_over.cnf,TO,908.5,0.0,178.075,0.0,0.592781
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_12fract_elected_under.cnf,TO,908.46,0.0,186.503,0.0,0.644474
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_over.cnf,TO,903.59,0.0,55.8862,0.0,0.418701
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_neg_under.cnf,TO,903.29,0.0,58.6137,0.0,0.441079
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_over.cnf,TO,910.13,0.0,185.46,0.0,0.589744
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_13fract_elected_under.cnf,TO,910.27,0.0,199.377,0.0,0.6245080000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_neg_over.cnf,TO,907.49,0.0,43.5676,0.0,0.435111
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_neg_under.cnf,TO,904.52,0.0,51.0419,0.0,0.47165599999999996
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_over.cnf,TO,913.6800000000001,0.0,148.412,0.0,0.5348459999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_14fract_elected_under.cnf,TO,912.4,0.0,181.123,0.0,0.5967119999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_neg_over.cnf,TO,910.3,0.0,44.6522,0.0,0.489463
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_neg_under.cnf,TO,908.38,0.0,51.8903,0.0,0.493711
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_over.cnf,TO,916.72,0.0,131.805,0.0,0.559526
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_15fract_elected_under.cnf,TO,916.0899999999999,0.0,151.039,0.0,0.5671820000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_neg_over.cnf,TO,914.82,0.0,44.9592,0.0,0.514467
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_neg_under.cnf,TO,917.16,0.0,48.3686,0.0,0.5053810000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_over.cnf,TO,924.23,0.0,99.9652,0.0,0.548244
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_16fract_elected_under.cnf,TO,923.5,0.0,126.146,0.0,0.541433
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_neg_over.cnf,TO,920.45,0.0,52.8422,0.0,0.502685
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_neg_under.cnf,TO,916.53,0.0,57.7176,0.0,0.5010969999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_over.cnf,TO,929.31,0.0,111.717,0.0,0.539167
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_17fract_elected_under.cnf,TO,923.3499999999999,0.0,128.198,0.0,0.548699
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_neg_over.cnf,TO,930.85,0.0,57.6227,0.0,0.5155019999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_neg_under.cnf,TO,930.26,0.0,48.3091,0.0,0.540576
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_over.cnf,TO,940.22,0.0,98.5106,0.0,0.538242
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_18fract_elected_under.cnf,TO,939.45,0.0,86.1641,0.0,0.567348
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_neg_over.cnf,TO,949.96,0.0,44.4714,0.0,0.569778
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_neg_under.cnf,TO,959.1800000000001,0.0,61.0254,0.0,0.530057
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_over.cnf,TO,960.5699999999999,0.0,68.7639,0.0,0.5781369999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_19fract_elected_under.cnf,TO,968.88,0.0,86.3688,0.0,0.542466
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_neg_over.cnf,TO,1001.9200000000001,0.0,51.3489,0.0,0.582433
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_neg_under.cnf,TO,959.15,0.0,55.2813,0.0,0.5495289999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_over.cnf,TO,989.5200000000001,0.0,70.4887,0.0,0.58179
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_20fract_elected_under.cnf,TO,970.51,0.0,84.1967,0.0,0.562758
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_neg_over.cnf,0.29000000000000004,900.0,28.4543,28.4411,0.743567,0.7061949999999999
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_neg_under.cnf,0.17,900.04,33.1711,35.1406,0.6647160000000001,0.567089
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_over.cnf,32.37,901.3,55.8643,32.8875,0.749935,0.7962290000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_4fract_elected_under.cnf,0.38,900.2,37.4655,36.4501,0.732461,0.721277
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_neg_over.cnf,0.4,900.15,48.16,48.3486,0.686418,0.698442
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_neg_under.cnf,2.38,900.13,50.6839,42.6103,0.821948,0.639668
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_over.cnf,TO,901.68,0.0,53.2747,0.0,0.791608
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_5fract_elected_under.cnf,TO,902.39,0.0,49.3221,0.0,0.796419
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_neg_over.cnf,0.55,900.3299999999999,62.1747,62.2268,0.635164,0.536106
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_neg_under.cnf,0.7100000000000001,900.2900000000001,70.0245,63.2162,0.663745,0.553822
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_over.cnf,TO,901.9399999999999,0.0,70.5587,0.0,0.77827
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_6fract_elected_under.cnf,TO,902.48,0.0,73.6277,0.0,0.788638
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_neg_over.cnf,TO,900.3499999999999,0.0,70.6632,0.0,0.46148600000000006
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_neg_under.cnf,TO,900.4699999999999,0.0,76.107,0.0,0.47430700000000003
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_over.cnf,TO,902.87,0.0,90.2731,0.0,0.776508
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_7fract_elected_under.cnf,TO,903.23,0.0,103.4,0.0,0.779078
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_over.cnf,TO,900.57,0.0,66.9925,0.0,0.416304
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_neg_under.cnf,TO,900.61,0.0,79.0956,0.0,0.394339
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_over.cnf,TO,903.88,0.0,111.473,0.0,0.757585
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_8fract_elected_under.cnf,TO,903.6400000000001,0.0,129.564,0.0,0.7591330000000001
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_neg_over.cnf,TO,900.9300000000001,0.0,74.6506,0.0,0.38289799999999996
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_neg_under.cnf,TO,900.91,0.0,74.1189,0.0,0.384174
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_over.cnf,TO,904.42,0.0,136.814,0.0,0.71732
bmc/pmc-symbolic-markov/precision/leader_sync4_11.pm_5steps_7int_9fract_elected_under.cnf,TO,904.6899999999999,0.0,143.993,0.0,0.7283759999999999
circuit/2bitmax_6.cnf,0.5,900.11,4.24799,4.63172,0.750317,0.736918
circuit/3bitadd_32.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/alu2_gr_rcs_w8.shuffled.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/bit/2bitadd_11.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/bit/2bitadd_12.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/bit/2bitcomp_5.cnf,0.05,899.77,3.58709,3.96042,0.653516,0.637232
circuit/bit/2bitmax_6.cnf,0.5,900.1300000000001,4.24799,4.63172,0.750317,0.736918
circuit/bit/3bitadd_31.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/bit/3bitadd_32.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/c880_gr_rcs_w7.shuffled.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/iscas/iscas85/c1355.isc.cnf,TO,1158.4,0.0,73.7218,0.0,0.492799
circuit/iscas/iscas85/c1908.isc.cnf,2118.18,1066.01,47.7138,71.5777,0.6670259999999999,0.6993320000000001
circuit/iscas/iscas85/c2670.isc.cnf,TO,2695.43,0.0,201.132,0.0,0.7602949999999999
circuit/iscas/iscas85/c432.isc.cnf,0.02,899.66,14.2799,16.2162,0.5732280000000001,0.607753
circuit/iscas/iscas85/c499.isc.cnf,TO,908.52,0.0,18.7429,0.0,0.669683
circuit/iscas/iscas85/c7552.isc.cnf,TO,2126.9700000000003,0.0,173.049,0.0,0.525665
circuit/iscas/iscas85/c880.isc.cnf,2472.52,922.44,35.0311,65.4419,0.6904600000000001,0.640999
circuit/iscas/iscas89/s1196.bench.cnf,0.33,896.7,12.5665,22.1121,0.733882,0.686576
circuit/iscas/iscas89/s1238.bench.cnf,0.32,896.62,11.2481,16.9702,0.752339,0.684774
circuit/iscas/iscas89/s1423.bench.cnf,3.9,900.14,26.3809,24.9069,0.784993,0.739888
circuit/iscas/iscas89/s1488.bench.cnf,0.04,899.52,12.3142,11.5403,0.38870800000000005,0.39277799999999996
circuit/iscas/iscas89/s1494.bench.cnf,0.04,899.74,12.1385,11.2646,0.37712999999999997,0.37079300000000004
circuit/iscas/iscas89/s400.bench.cnf,0.02,899.7,17.9091,25.5598,0.572917,0.5330299999999999
circuit/iscas/iscas89/s420.1.bench.cnf,0.02,899.63,7.05,5.34783,0.460526,0.5411760000000001
circuit/iscas/iscas89/s444.bench.cnf,0.03,881.9499999999999,23.5504,30.1525,0.588141,0.538813
circuit/iscas/iscas89/s510.bench.cnf,0.02,899.77,3.93056,3.78621,0.48484799999999995,0.48495
circuit/iscas/iscas89/s526.bench.cnf,0.04,899.65,18.0501,20.0805,0.627698,0.625706
circuit/iscas/iscas89/s526n.bench.cnf,0.05,899.72,14.7567,19.9675,0.638827,0.645575
circuit/iscas/iscas89/s641.bench.cnf,0.06999999999999999,899.68,19.569,21.2576,0.814966,0.790749
circuit/iscas/iscas89/s713.bench.cnf,0.09000000000000001,899.71,20.5078,24.7289,0.809836,0.805509
circuit/iscas/iscas89/s820.bench.cnf,0.03,899.64,7.94306,7.97225,0.6133580000000001,0.637397
circuit/iscas/iscas89/s832.bench.cnf,0.03,899.64,7.53683,7.27264,0.608349,0.642225
circuit/iscas/iscas89/s838.1.bench.cnf,0.03,899.67,9.33426,18.5709,0.5020979999999999,0.6402289999999999
circuit/iscas/iscas89/s953.bench.cnf,0.08,899.7,10.3318,9.81741,0.683786,0.6580539999999999
circuit/iscas/iscas89-xor/V15/s1196a_15_7.cnf,0.39,897.65,15.3096,25.0642,0.723095,0.7089799999999999
circuit/iscas/iscas89-xor/V15/s1238a_15_7.cnf,0.51,898.62,12.4228,20.7355,0.74817,0.696337
circuit/iscas/iscas89-xor/V15/s13207a_15_7.cnf,59.11,967.48,74.8219,98.4544,0.744505,0.715813
circuit/iscas/iscas89-xor/V15/s1423a_15_7.cnf,7.859999999999999,904.87,40.0115,34.8754,0.758814,0.679745
circuit/iscas/iscas89-xor/V15/s1488_15_7.cnf,0.05,899.77,13.0206,12.9743,0.35015399999999997,0.330499
circuit/iscas/iscas89-xor/V15/s15850a_15_7.cnf,TO,TO,0.0,0.0,0.0,0.0
circuit/iscas/iscas89-xor/V15/s27_15_7.cnf,0.01,899.1800000000001,3,3,0.19999999999999996,0.19999999999999996
circuit/iscas/iscas89-xor/V15/s298_15_7.cnf,0.09,899.77,17.2555,15.7309,0.655351,0.728629
circuit/iscas/iscas89-xor/V15/s344_15_7.cnf,0.04,899.63,12.8324,14.4928,0.692264,0.6006880000000001
circuit/iscas/iscas89-xor/V15/s349_15_7.cnf,0.04,899.64,15.2275,10.5186,0.654698,0.735763
